date,state,fips,cases,deaths,days,Total,Pop,casespm,casespt
2020-03-22,South Dakota,46,21,1,62,4.8,903027,23.255118617715752,0.023255118617715752
2020-03-23,South Dakota,46,28,1,63,4.8,903027,31.006824823621,0.031006824823621
2020-03-24,South Dakota,46,30,1,64,4.8,903027,33.22159802530822,0.03322159802530821
2020-03-25,South Dakota,46,41,1,65,4.8,903027,45.40285063458789,0.04540285063458789
2020-03-26,South Dakota,46,46,1,66,4.8,903027,50.93978363880593,0.05093978363880593
2020-03-27,South Dakota,46,58,1,67,4.8,903027,64.22842284892921,0.06422842284892921
2020-03-28,South Dakota,46,68,1,68,4.8,903027,75.30228885736528,0.07530228885736528
2020-03-29,South Dakota,46,90,1,69,4.8,903027,99.66479407592465,0.09966479407592464
2020-03-30,South Dakota,46,100,1,70,4.8,903027,110.73866008436072,0.11073866008436072
2020-03-31,South Dakota,46,107,1,71,4.8,903027,118.49036629026597,0.11849036629026596
2020-04-01,South Dakota,46,128,2,72,4.8,903027,141.74548490798173,0.14174548490798172
2020-04-02,South Dakota,46,165,2,73,4.8,903027,182.7187891391952,0.18271878913919518
2020-04-03,South Dakota,46,187,2,74,4.8,903027,207.08129435775453,0.20708129435775452
2020-04-04,South Dakota,46,212,2,75,4.8,903027,234.7659593788447,0.2347659593788447
2020-04-05,South Dakota,46,240,2,76,4.8,903027,265.77278420246574,0.2657727842024657
2020-04-06,South Dakota,46,288,4,77,4.8,903027,318.92734104295886,0.31892734104295883
2020-04-07,South Dakota,46,320,6,78,4.8,903027,354.3637122699543,0.3543637122699543
2020-04-08,South Dakota,46,393,6,79,4.8,903027,435.2029341315376,0.43520293413153754
2020-04-09,South Dakota,46,447,6,80,4.8,903027,495.00181057709233,0.4950018105770923
2020-04-10,South Dakota,46,536,6,81,4.8,903027,593.5592180521735,0.5935592180521735
2020-04-11,South Dakota,46,626,6,82,4.8,903027,693.2240121280981,0.6932240121280981
2020-04-12,South Dakota,46,729,6,83,4.8,903027,807.2848320149895,0.8072848320149896
2020-04-13,South Dakota,46,867,6,84,4.8,903027,960.1041829314073,0.9601041829314073
2020-04-14,South Dakota,46,987,6,85,4.8,903027,1092.9905750326402,1.0929905750326403
2020-04-15,South Dakota,46,1167,6,86,4.8,903027,1292.3201631844895,1.2923201631844896
2020-04-16,South Dakota,46,1310,7,87,4.8,903027,1450.6764471051254,1.4506764471051254
2020-04-17,South Dakota,46,1410,7,88,4.8,903027,1561.415107189486,1.561415107189486
2020-04-18,South Dakota,46,1541,7,89,4.8,903027,1706.4827518999984,1.7064827518999985
2020-04-19,South Dakota,46,1635,7,90,4.8,903027,1810.5770923792977,1.8105770923792976
2020-04-20,South Dakota,46,1685,7,91,4.8,903027,1865.946422421478,1.8659464224214781
2020-04-21,South Dakota,46,1755,8,92,4.8,903027,1943.4634844805305,1.9434634844805305
2020-04-22,South Dakota,46,1858,9,93,4.8,903027,2057.5243043674222,2.0575243043674223
2020-04-23,South Dakota,46,1956,9,94,4.8,903027,2166.0481912500954,2.1660481912500953
2020-04-24,South Dakota,46,2040,10,95,4.8,903027,2259.0686657209585,2.2590686657209584
2020-04-25,South Dakota,46,2147,10,96,4.8,903027,2377.559032011224,2.3775590320112245
2020-04-26,South Dakota,46,2213,11,97,4.8,903027,2450.6465476669027,2.450646547666903
2020-04-27,South Dakota,46,2246,11,98,4.8,903027,2487.1903054947416,2.4871903054947415
2020-04-28,South Dakota,46,2314,11,99,4.8,903027,2562.492594352107,2.562492594352107
2020-04-29,South Dakota,46,2375,13,100,4.8,903027,2630.043177003567,2.630043177003567
2020-04-30,South Dakota,46,2450,17,101,4.8,903027,2713.0971720668376,2.7130971720668375
2020-05-01,South Dakota,46,2525,21,102,4.8,903027,2796.151167130108,2.796151167130108
2020-05-02,South Dakota,46,2587,21,103,4.8,903027,2864.809136382412,2.8648091363824117
2020-05-03,South Dakota,46,2630,21,104,4.8,903027,2912.4267602186865,2.9124267602186866
2020-05-04,South Dakota,46,2667,21,105,4.8,903027,2953.4000644499,2.9534000644499
2020-05-05,South Dakota,46,2720,24,106,4.8,903027,3012.0915542946113,3.0120915542946114
2020-05-06,South Dakota,46,2779,29,107,4.8,903027,3077.4273637443844,3.077427363744384
2020-05-07,South Dakota,46,2905,31,108,4.8,903027,3216.9580754506783,3.2169580754506786
2020-05-08,South Dakota,46,3144,31,109,4.8,903027,3481.6234730523006,3.4816234730523004
2020-05-09,South Dakota,46,3393,34,110,4.8,903027,3757.362736662359,3.7573627366623588
2020-05-10,South Dakota,46,3517,34,111,4.8,903027,3894.678675166966,3.894678675166966
2020-05-11,South Dakota,46,3614,34,112,4.8,903027,4002.095175448796,4.002095175448796
2020-05-12,South Dakota,46,3663,39,113,4.8,903027,4056.357118890133,4.056357118890133
2020-05-13,South Dakota,46,3732,39,114,4.8,903027,4132.766794348342,4.132766794348342
2020-05-14,South Dakota,46,3792,43,115,4.8,903027,4199.209990398958,4.199209990398958
2020-05-15,South Dakota,46,3887,44,116,4.8,903027,4304.411717479101,4.304411717479101
2020-05-16,South Dakota,46,3959,44,117,4.8,903027,4384.143552739841,4.384143552739841
2020-03-11,Arkansas,5,1,0,51,3.2,3038999,0.32905571867578765,0.00032905571867578764
2020-03-12,Arkansas,5,6,0,52,3.2,3038999,1.9743343120547259,0.0019743343120547257
2020-03-13,Arkansas,5,7,0,53,3.2,3038999,2.3033900307305135,0.002303390030730514
2020-03-14,Arkansas,5,9,0,54,3.2,3038999,2.961501468082089,0.0029615014680820888
2020-03-15,Arkansas,5,16,0,55,3.2,3038999,5.264891498812602,0.005264891498812602
2020-03-16,Arkansas,5,22,0,56,3.2,3038999,7.239225810867328,0.007239225810867328
2020-03-17,Arkansas,5,22,0,57,3.2,3038999,7.239225810867328,0.007239225810867328
2020-03-18,Arkansas,5,33,0,58,3.2,3038999,10.858838716300992,0.010858838716300992
2020-03-19,Arkansas,5,62,0,59,3.2,3038999,20.401454557898834,0.020401454557898834
2020-03-20,Arkansas,5,100,0,60,3.2,3038999,32.905571867578765,0.03290557186757877
2020-03-21,Arkansas,5,118,0,61,3.2,3038999,38.82857480374294,0.038828574803742945
2020-03-22,Arkansas,5,165,0,62,3.2,3038999,54.29419358150496,0.05429419358150497
2020-03-23,Arkansas,5,201,0,63,3.2,3038999,66.14019945383332,0.06614019945383331
2020-03-24,Arkansas,5,231,2,64,3.2,3038999,76.01187101410694,0.07601187101410695
2020-03-25,Arkansas,5,307,2,65,3.2,3038999,101.02010563346681,0.1010201056334668
2020-03-26,Arkansas,5,350,3,66,3.2,3038999,115.16950153652569,0.11516950153652568
2020-03-27,Arkansas,5,385,3,67,3.2,3038999,126.68645169017825,0.12668645169017825
2020-03-28,Arkansas,5,409,5,68,3.2,3038999,134.58378893839713,0.13458378893839715
2020-03-29,Arkansas,5,449,6,69,3.2,3038999,147.74601768542865,0.14774601768542864
2020-03-30,Arkansas,5,508,7,70,3.2,3038999,167.16030508730012,0.16716030508730012
2020-03-31,Arkansas,5,564,8,71,3.2,3038999,185.58742533314424,0.18558742533314423
2020-04-01,Arkansas,5,624,10,72,3.2,3038999,205.3307684536915,0.20533076845369147
2020-04-02,Arkansas,5,683,12,73,3.2,3038999,224.74505585556298,0.22474505585556298
2020-04-03,Arkansas,5,738,12,74,3.2,3038999,242.84312038273129,0.2428431203827313
2020-04-04,Arkansas,5,743,14,75,3.2,3038999,244.48839897611023,0.24448839897611024
2020-04-05,Arkansas,5,853,16,76,3.2,3038999,280.68452803044687,0.28068452803044686
2020-04-06,Arkansas,5,927,16,77,3.2,3038999,305.0346512124551,0.30503465121245515
2020-04-07,Arkansas,5,997,18,78,3.2,3038999,328.0685515197603,0.3280685515197603
2020-04-08,Arkansas,5,1077,18,79,3.2,3038999,354.3930090138233,0.3543930090138233
2020-04-09,Arkansas,5,1146,21,80,3.2,3038999,377.0978536024527,0.3770978536024527
2020-04-10,Arkansas,5,1202,24,81,3.2,3038999,395.5249738482968,0.39552497384829677
2020-04-11,Arkansas,5,1228,25,82,3.2,3038999,404.08042253386725,0.4040804225338672
2020-04-12,Arkansas,5,1280,27,83,3.2,3038999,421.1913199050082,0.4211913199050082
2020-04-13,Arkansas,5,1475,30,84,3.2,3038999,485.35718504678675,0.48535718504678677
2020-04-14,Arkansas,5,1498,32,85,3.2,3038999,492.92546657632994,0.49292546657632996
2020-04-15,Arkansas,5,1599,34,86,3.2,3038999,526.1600941625844,0.5261600941625845
2020-04-16,Arkansas,5,1620,37,87,3.2,3038999,533.070264254776,0.533070264254776
2020-04-17,Arkansas,5,1695,37,88,3.2,3038999,557.7494431554601,0.55774944315546
2020-04-18,Arkansas,5,1777,38,89,3.2,3038999,584.7320120868748,0.5847320120868748
2020-04-19,Arkansas,5,1781,39,90,3.2,3038999,586.0482349615778,0.5860482349615778
2020-04-20,Arkansas,5,1971,42,91,3.2,3038999,648.5688215099774,0.6485688215099774
2020-04-21,Arkansas,5,2262,43,92,3.2,3038999,744.3240356446316,0.7443240356446317
2020-04-22,Arkansas,5,2392,44,93,3.2,3038999,787.1012790724841,0.7871012790724841
2020-04-23,Arkansas,5,2599,45,94,3.2,3038999,855.2158128383721,0.8552158128383721
2020-04-24,Arkansas,5,2810,47,95,3.2,3038999,924.6465694789633,0.9246465694789633
2020-04-25,Arkansas,5,2909,48,96,3.2,3038999,957.2230856278662,0.9572230856278662
2020-04-26,Arkansas,5,3001,50,97,3.2,3038999,987.4962117460387,0.9874962117460387
2020-04-27,Arkansas,5,3069,51,98,3.2,3038999,1009.8720006159923,1.0098720006159922
2020-04-28,Arkansas,5,3127,57,99,3.2,3038999,1028.957232299188,1.028957232299188
2020-04-29,Arkansas,5,3207,59,100,3.2,3038999,1055.2816897932512,1.055281689793251
2020-04-30,Arkansas,5,3281,61,101,3.2,3038999,1079.6318129752594,1.0796318129752593
2020-05-01,Arkansas,5,3310,64,102,3.2,3038999,1089.174428816857,1.089174428816857
2020-05-02,Arkansas,5,3372,72,103,3.2,3038999,1109.575883374756,1.109575883374756
2020-05-03,Arkansas,5,3431,76,104,3.2,3038999,1128.9901707766276,1.1289901707766274
2020-05-04,Arkansas,5,3469,80,105,3.2,3038999,1141.4942880863075,1.1414942880863075
2020-05-05,Arkansas,5,3525,83,106,3.2,3038999,1159.9214083321515,1.1599214083321514
2020-05-06,Arkansas,5,3611,87,107,3.2,3038999,1188.2202001382693,1.1882202001382693
2020-05-07,Arkansas,5,3694,88,108,3.2,3038999,1215.5318247883595,1.2155318247883595
2020-05-08,Arkansas,5,3747,88,109,3.2,3038999,1232.9717778781765,1.2329717778781764
2020-05-09,Arkansas,5,3747,88,110,3.2,3038999,1232.9717778781765,1.2329717778781764
2020-05-10,Arkansas,5,4012,91,111,3.2,3038999,1320.1715433272602,1.32017154332726
2020-05-11,Arkansas,5,4043,94,112,3.2,3038999,1330.3722706062094,1.3303722706062096
2020-05-12,Arkansas,5,4164,95,113,3.2,3038999,1370.1880125659798,1.3701880125659798
2020-05-13,Arkansas,5,4236,97,114,3.2,3038999,1393.8800243106366,1.3938800243106366
2020-05-14,Arkansas,5,4366,98,115,3.2,3038999,1436.657267738489,1.436657267738489
2020-05-15,Arkansas,5,4463,98,116,3.2,3038999,1468.5756724500402,1.4685756724500403
2020-05-16,Arkansas,5,4578,98,117,3.2,3038999,1506.4170800977558,1.5064170800977559
2020-03-11,Delaware,10,1,0,51,2.2,982895,1.0174026727168213,0.0010174026727168212
2020-03-12,Delaware,10,4,0,52,2.2,982895,4.069610690867285,0.004069610690867285
2020-03-13,Delaware,10,4,0,53,2.2,982895,4.069610690867285,0.004069610690867285
2020-03-14,Delaware,10,4,0,54,2.2,982895,4.069610690867285,0.004069610690867285
2020-03-15,Delaware,10,7,0,55,2.2,982895,7.121818709017749,0.007121818709017749
2020-03-16,Delaware,10,8,0,56,2.2,982895,8.13922138173457,0.00813922138173457
2020-03-17,Delaware,10,16,0,57,2.2,982895,16.27844276346914,0.01627844276346914
2020-03-18,Delaware,10,26,0,58,2.2,982895,26.452469490637352,0.026452469490637353
2020-03-19,Delaware,10,30,0,59,2.2,982895,30.522080181504634,0.030522080181504634
2020-03-20,Delaware,10,39,0,60,2.2,982895,39.67870423595603,0.03967870423595603
2020-03-21,Delaware,10,45,0,61,2.2,982895,45.78312027225696,0.04578312027225696
2020-03-22,Delaware,10,56,0,62,2.2,982895,56.97454967214199,0.056974549672141994
2020-03-23,Delaware,10,87,0,63,2.2,982895,88.51403252636345,0.08851403252636345
2020-03-24,Delaware,10,104,0,64,2.2,982895,105.80987796254941,0.10580987796254941
2020-03-25,Delaware,10,119,0,65,2.2,982895,121.07091805330174,0.12107091805330174
2020-03-26,Delaware,10,143,1,66,2.2,982895,145.48858219850544,0.14548858219850544
2020-03-27,Delaware,10,165,2,67,2.2,982895,167.87144099827552,0.1678714409982755
2020-03-28,Delaware,10,214,5,68,2.2,982895,217.72417196139975,0.21772417196139973
2020-03-29,Delaware,10,232,6,69,2.2,982895,236.03742007030252,0.2360374200703025
2020-03-30,Delaware,10,264,7,70,2.2,982895,268.5943055972408,0.2685943055972408
2020-03-31,Delaware,10,319,10,71,2.2,982895,324.55145259666597,0.32455145259666596
2020-04-01,Delaware,10,368,11,72,2.2,982895,374.4041835597902,0.3744041835597902
2020-04-02,Delaware,10,393,12,73,2.2,982895,399.83925037771075,0.39983925037771073
2020-04-03,Delaware,10,450,14,74,2.2,982895,457.8312027225695,0.45783120272256955
2020-04-04,Delaware,10,593,14,75,2.2,982895,603.319784921075,0.6033197849210751
2020-04-05,Delaware,10,673,14,76,2.2,982895,684.7119987384207,0.6847119987384207
2020-04-06,Delaware,10,783,15,77,2.2,982895,796.626292737271,0.796626292737271
2020-04-07,Delaware,10,928,16,78,2.2,982895,944.1496802812101,0.94414968028121
2020-04-08,Delaware,10,1116,19,79,2.2,982895,1135.4213827519725,1.1354213827519724
2020-04-09,Delaware,10,1209,23,80,2.2,982895,1230.039831314637,1.230039831314637
2020-04-10,Delaware,10,1326,32,81,2.2,982895,1349.075944022505,1.3490759440225049
2020-04-11,Delaware,10,1479,33,82,2.2,982895,1504.7385529481785,1.5047385529481787
2020-04-12,Delaware,10,1625,35,83,2.2,982895,1653.2793431648345,1.6532793431648345
2020-04-13,Delaware,10,1761,41,84,2.2,982895,1791.6461066543222,1.7916461066543221
2020-04-14,Delaware,10,1926,43,85,2.2,982895,1959.5175476525978,1.959517547652598
2020-04-15,Delaware,10,2014,46,86,2.2,982895,2049.048982851678,2.049048982851678
2020-04-16,Delaware,10,2075,52,87,2.2,982895,2111.110545887404,2.111110545887404
2020-04-17,Delaware,10,2323,61,88,2.2,982895,2363.426408721176,2.363426408721176
2020-04-18,Delaware,10,2538,67,89,2.2,982895,2582.1679833552926,2.5821679833552924
2020-04-19,Delaware,10,2538,67,90,2.2,982895,2582.1679833552926,2.5821679833552924
2020-04-20,Delaware,10,2745,72,91,2.2,982895,2792.7703366076744,2.7927703366076746
2020-04-21,Delaware,10,2931,82,92,2.2,982895,2982.007233733003,2.982007233733003
2020-04-22,Delaware,10,3200,89,93,2.2,982895,3255.6885526938277,3.2556885526938277
2020-04-23,Delaware,10,3308,92,94,2.2,982895,3365.5680413472446,3.3655680413472444
2020-04-24,Delaware,10,3442,100,95,2.2,982895,3501.8999994912983,3.5018999994912985
2020-04-25,Delaware,10,3576,112,96,2.2,982895,3638.2319576353525,3.6382319576353526
2020-04-26,Delaware,10,4034,120,97,2.2,982895,4104.202381739657,4.104202381739657
2020-04-27,Delaware,10,4162,125,98,2.2,982895,4234.42992384741,4.23442992384741
2020-04-28,Delaware,10,4575,137,99,2.2,982895,4654.617227679458,4.6546172276794575
2020-04-29,Delaware,10,4655,144,100,2.2,982895,4736.0094414968025,4.736009441496803
2020-04-30,Delaware,10,4734,152,101,2.2,982895,4816.384252641432,4.816384252641432
2020-05-01,Delaware,10,4918,159,102,2.2,982895,5003.586344421326,5.003586344421326
2020-05-02,Delaware,10,5038,168,103,2.2,982895,5125.674665147345,5.125674665147345
2020-05-03,Delaware,10,5208,177,104,2.2,982895,5298.633119509205,5.298633119509205
2020-05-04,Delaware,10,5288,182,105,2.2,982895,5380.02533332655,5.38002533332655
2020-05-05,Delaware,10,5371,187,106,2.2,982895,5464.4697551620475,5.464469755162047
2020-05-06,Delaware,10,5778,193,107,2.2,982895,5878.552642957793,5.878552642957794
2020-05-07,Delaware,10,5939,202,108,2.2,982895,6042.354473265201,6.042354473265201
2020-05-08,Delaware,10,6111,213,109,2.2,982895,6217.347732972494,6.217347732972494
2020-05-09,Delaware,10,6277,221,110,2.2,982895,6386.236576643487,6.386236576643486
2020-05-10,Delaware,10,6447,224,111,2.2,982895,6559.195031005346,6.559195031005346
2020-05-11,Delaware,10,6565,225,112,2.2,982895,6679.248546385932,6.6792485463859315
2020-05-12,Delaware,10,6741,237,113,2.2,982895,6858.311416784092,6.858311416784092
2020-05-13,Delaware,10,6952,247,114,2.2,982895,7072.983380727341,7.072983380727341
2020-05-14,Delaware,10,7223,260,115,2.2,982895,7348.699505033599,7.3486995050336
2020-05-15,Delaware,10,7373,271,116,2.2,982895,7501.309905941122,7.501309905941123
2020-05-16,Delaware,10,7547,286,117,2.2,982895,7678.33797099385,7.67833797099385
2020-03-11,Mississippi,28,1,0,51,4.0,2989260,0.33453095414918743,0.00033453095414918743
2020-03-12,Mississippi,28,1,0,52,4.0,2989260,0.33453095414918743,0.00033453095414918743
2020-03-13,Mississippi,28,6,0,53,4.0,2989260,2.0071857248951246,0.0020071857248951243
2020-03-14,Mississippi,28,6,0,54,4.0,2989260,2.0071857248951246,0.0020071857248951243
2020-03-15,Mississippi,28,10,0,55,4.0,2989260,3.3453095414918743,0.003345309541491874
2020-03-16,Mississippi,28,12,0,56,4.0,2989260,4.014371449790249,0.0040143714497902485
2020-03-17,Mississippi,28,21,0,57,4.0,2989260,7.025150037132936,0.007025150037132936
2020-03-18,Mississippi,28,34,0,58,4.0,2989260,11.374052441072372,0.011374052441072372
2020-03-19,Mississippi,28,50,1,59,4.0,2989260,16.72654770745937,0.01672654770745937
2020-03-20,Mississippi,28,80,1,60,4.0,2989260,26.762476331934995,0.026762476331934994
2020-03-21,Mississippi,28,140,1,61,4.0,2989260,46.83433358088624,0.04683433358088624
2020-03-22,Mississippi,28,207,1,62,4.0,2989260,69.2479075088818,0.0692479075088818
2020-03-23,Mississippi,28,249,1,63,4.0,2989260,83.29820758314767,0.08329820758314767
2020-03-24,Mississippi,28,320,1,64,4.0,2989260,107.04990532773998,0.10704990532773997
2020-03-25,Mississippi,28,376,5,65,4.0,2989260,125.78363876009446,0.12578363876009446
2020-03-26,Mississippi,28,486,6,66,4.0,2989260,162.5820437165051,0.1625820437165051
2020-03-27,Mississippi,28,579,8,67,4.0,2989260,193.6934224523795,0.19369342245237953
2020-03-28,Mississippi,28,669,13,68,4.0,2989260,223.80120832580639,0.22380120832580638
2020-03-29,Mississippi,28,759,14,69,4.0,2989260,253.90899419923326,0.25390899419923324
2020-03-30,Mississippi,28,848,16,70,4.0,2989260,283.6822491185109,0.2836822491185109
2020-03-31,Mississippi,28,937,20,71,4.0,2989260,313.4555040377886,0.31345550403778866
2020-04-01,Mississippi,28,1073,22,72,4.0,2989260,358.9517138020781,0.3589517138020781
2020-04-02,Mississippi,28,1177,26,73,4.0,2989260,393.7429330335936,0.39374293303359365
2020-04-03,Mississippi,28,1358,29,74,4.0,2989260,454.2930357345965,0.4542930357345965
2020-04-04,Mississippi,28,1455,35,75,4.0,2989260,486.7425382870677,0.4867425382870677
2020-04-05,Mississippi,28,1638,43,76,4.0,2989260,547.9617028963689,0.5479617028963689
2020-04-06,Mississippi,28,1738,51,77,4.0,2989260,581.4147983112878,0.5814147983112877
2020-04-07,Mississippi,28,1915,59,78,4.0,2989260,640.6267771956939,0.6406267771956939
2020-04-08,Mississippi,28,2003,67,79,4.0,2989260,670.0655011608225,0.6700655011608224
2020-04-09,Mississippi,28,2260,76,80,4.0,2989260,756.0399563771635,0.7560399563771636
2020-04-10,Mississippi,28,2469,82,81,4.0,2989260,825.9569257943438,0.8259569257943438
2020-04-11,Mississippi,28,2642,93,82,4.0,2989260,883.8307808621532,0.8838307808621532
2020-04-12,Mississippi,28,2781,96,83,4.0,2989260,930.3305834888903,0.9303305834888903
2020-04-13,Mississippi,28,2942,98,84,4.0,2989260,984.1900671069095,0.9841900671069095
2020-04-14,Mississippi,28,3087,111,85,4.0,2989260,1032.6970554585416,1.0326970554585415
2020-04-15,Mississippi,28,3360,122,86,4.0,2989260,1124.0240059412697,1.1240240059412698
2020-04-16,Mississippi,28,3624,129,87,4.0,2989260,1212.3401778366551,1.2123401778366552
2020-04-17,Mississippi,28,3793,140,88,4.0,2989260,1268.875909087868,1.2688759090878678
2020-04-18,Mississippi,28,3974,152,89,4.0,2989260,1329.4260117888707,1.3294260117888708
2020-04-19,Mississippi,28,4274,159,90,4.0,2989260,1429.7852980336272,1.4297852980336272
2020-04-20,Mississippi,28,4512,169,91,4.0,2989260,1509.4036651211336,1.5094036651211336
2020-04-21,Mississippi,28,4716,183,92,4.0,2989260,1577.647979767568,1.5776479797675678
2020-04-22,Mississippi,28,4894,193,93,4.0,2989260,1637.1944896061232,1.6371944896061232
2020-04-23,Mississippi,28,5153,201,94,4.0,2989260,1723.8380067307628,1.7238380067307628
2020-04-24,Mississippi,28,5434,209,95,4.0,2989260,1817.8412048466844,1.8178412048466845
2020-04-25,Mississippi,28,5718,221,96,4.0,2989260,1912.8479958250539,1.9128479958250537
2020-04-26,Mississippi,28,5911,227,97,4.0,2989260,1977.4124699758468,1.9774124699758469
2020-04-27,Mississippi,28,6094,229,98,4.0,2989260,2038.6316345851483,2.038631634585148
2020-04-28,Mississippi,28,6342,239,99,4.0,2989260,2121.5953112141465,2.1215953112141466
2020-04-29,Mississippi,28,6569,250,100,4.0,2989260,2197.5338378060123,2.197533837806012
2020-04-30,Mississippi,28,6815,261,101,4.0,2989260,2279.828452526712,2.2798284525267123
2020-05-01,Mississippi,28,7212,281,102,4.0,2989260,2412.6372413239396,2.4126372413239396
2020-05-02,Mississippi,28,7441,291,103,4.0,2989260,2489.244829824104,2.489244829824104
2020-05-03,Mississippi,28,7550,303,104,4.0,2989260,2525.708703826365,2.525708703826365
2020-05-04,Mississippi,28,7877,310,105,4.0,2989260,2635.1003258331493,2.6351003258331493
2020-05-05,Mississippi,28,8207,342,106,4.0,2989260,2745.495540702381,2.745495540702381
2020-05-06,Mississippi,28,8424,374,107,4.0,2989260,2818.088757752755,2.818088757752755
2020-05-07,Mississippi,28,8686,396,108,4.0,2989260,2905.735867739842,2.9057358677398417
2020-05-08,Mississippi,28,9090,409,109,4.0,2989260,3040.886373216114,3.040886373216114
2020-05-09,Mississippi,28,9378,421,110,4.0,2989260,3137.23128801108,3.1372312880110798
2020-05-10,Mississippi,28,9501,430,111,4.0,2989260,3178.3785953714296,3.1783785953714294
2020-05-11,Mississippi,28,9674,435,112,4.0,2989260,3236.252450439239,3.236252450439239
2020-05-12,Mississippi,28,9908,457,113,4.0,2989260,3314.532693710149,3.314532693710149
2020-05-13,Mississippi,28,10090,465,114,4.0,2989260,3375.417327365301,3.375417327365301
2020-05-14,Mississippi,28,10483,480,115,4.0,2989260,3506.8879923459317,3.506887992345932
2020-05-15,Mississippi,28,10801,493,116,4.0,2989260,3613.2688357653733,3.6132688357653735
2020-05-16,Mississippi,28,11123,510,117,4.0,2989260,3720.9878030014115,3.7209878030014116
2020-03-11,New Mexico,35,4,0,51,1.8,2096640,1.907814407814408,0.0019078144078144078
2020-03-12,New Mexico,35,6,0,52,1.8,2096640,2.8617216117216118,0.0028617216117216115
2020-03-13,New Mexico,35,10,0,53,1.8,2096640,4.7695360195360195,0.00476953601953602
2020-03-14,New Mexico,35,13,0,54,1.8,2096640,6.200396825396825,0.006200396825396825
2020-03-15,New Mexico,35,17,0,55,1.8,2096640,8.108211233211232,0.008108211233211234
2020-03-16,New Mexico,35,21,0,56,1.8,2096640,10.01602564102564,0.010016025641025642
2020-03-17,New Mexico,35,23,0,57,1.8,2096640,10.969932844932845,0.010969932844932844
2020-03-18,New Mexico,35,28,0,58,1.8,2096640,13.354700854700855,0.013354700854700854
2020-03-19,New Mexico,35,35,0,59,1.8,2096640,16.69337606837607,0.01669337606837607
2020-03-20,New Mexico,35,43,0,60,1.8,2096640,20.509004884004884,0.020509004884004884
2020-03-21,New Mexico,35,57,0,61,1.8,2096640,27.186355311355314,0.027186355311355312
2020-03-22,New Mexico,35,65,0,62,1.8,2096640,31.001984126984127,0.031001984126984124
2020-03-23,New Mexico,35,83,0,63,1.8,2096640,39.587148962148966,0.03958714896214897
2020-03-24,New Mexico,35,100,0,64,1.8,2096640,47.695360195360195,0.04769536019536019
2020-03-25,New Mexico,35,112,1,65,1.8,2096640,53.41880341880342,0.053418803418803416
2020-03-26,New Mexico,35,136,1,66,1.8,2096640,64.86568986568986,0.06486568986568987
2020-03-27,New Mexico,35,191,1,67,1.8,2096640,91.09813797313798,0.09109813797313797
2020-03-28,New Mexico,35,208,2,68,1.8,2096640,99.2063492063492,0.0992063492063492
2020-03-29,New Mexico,35,237,2,69,1.8,2096640,113.03800366300366,0.11303800366300366
2020-03-30,New Mexico,35,281,4,70,1.8,2096640,134.02396214896217,0.13402396214896217
2020-03-31,New Mexico,35,315,5,71,1.8,2096640,150.2403846153846,0.15024038461538464
2020-04-01,New Mexico,35,363,6,72,1.8,2096640,173.13415750915752,0.1731341575091575
2020-04-02,New Mexico,35,403,7,73,1.8,2096640,192.2123015873016,0.19221230158730157
2020-04-03,New Mexico,35,495,10,74,1.8,2096640,236.09203296703296,0.23609203296703296
2020-04-04,New Mexico,35,543,11,75,1.8,2096640,258.98580586080584,0.2589858058608059
2020-04-05,New Mexico,35,624,12,76,1.8,2096640,297.61904761904765,0.29761904761904767
2020-04-06,New Mexico,35,686,12,77,1.8,2096640,327.1901709401709,0.32719017094017094
2020-04-07,New Mexico,35,794,13,78,1.8,2096640,378.70115995116,0.37870115995115994
2020-04-08,New Mexico,35,865,16,79,1.8,2096640,412.5648656898657,0.41256486568986567
2020-04-09,New Mexico,35,989,17,80,1.8,2096640,471.70711233211233,0.4717071123321123
2020-04-10,New Mexico,35,1090,19,81,1.8,2096640,519.8794261294262,0.5198794261294262
2020-04-11,New Mexico,35,1174,20,82,1.8,2096640,559.9435286935286,0.5599435286935287
2020-04-12,New Mexico,35,1245,26,83,1.8,2096640,593.8072344322344,0.5938072344322344
2020-04-13,New Mexico,35,1345,31,84,1.8,2096640,641.5025946275946,0.6415025946275946
2020-04-14,New Mexico,35,1407,36,85,1.8,2096640,671.0737179487179,0.671073717948718
2020-04-15,New Mexico,35,1484,36,86,1.8,2096640,707.7991452991453,0.7077991452991452
2020-04-16,New Mexico,35,1597,44,87,1.8,2096640,761.6949023199023,0.7616949023199023
2020-04-17,New Mexico,35,1711,51,88,1.8,2096640,816.067612942613,0.816067612942613
2020-04-18,New Mexico,35,1798,53,89,1.8,2096640,857.5625763125763,0.8575625763125763
2020-04-19,New Mexico,35,1845,55,90,1.8,2096640,879.9793956043957,0.8799793956043956
2020-04-20,New Mexico,35,1971,58,91,1.8,2096640,940.0755494505495,0.9400755494505495
2020-04-21,New Mexico,35,2072,65,92,1.8,2096640,988.2478632478632,0.9882478632478632
2020-04-22,New Mexico,35,2210,71,93,1.8,2096640,1054.0674603174602,1.0540674603174602
2020-04-23,New Mexico,35,2379,78,94,1.8,2096640,1134.672619047619,1.134672619047619
2020-04-24,New Mexico,35,2524,84,95,1.8,2096640,1203.8308913308913,1.2038308913308915
2020-04-25,New Mexico,35,2662,93,96,1.8,2096640,1269.6504884004885,1.2696504884004884
